COUNTRY,COMPETITION,COMPETITION_ID,BID,NAME,NUM_OF_UPDATES
South Africa,Sasol Women's League,10006603,10011,TXStablePriceDemargined,14
South Africa,Super League Women,50883,10011,TXStablePriceDemargined,15597
South Africa,Varsity Football Challenge,50318,10011,TXStablePriceDemargined,8
South America,Copa Libertadores,241,10011,TXStablePriceDemargined,1863452
South America,Copa Libertadores Femenina,770,10011,TXStablePriceDemargined,155204
South America,Copa Libertadores U20,1038,10011,TXStablePriceDemargined,103038
South America,Copa Sudamericana,297,10011,TXStablePriceDemargined,1561297
South America,Recopa Sudamericana,345,10011,TXStablePriceDemargined,24542
South America,Serie Rio de La Plata,10013587,10011,TXStablePriceDemargined,142158
South Korea," K- League Super Cup",10025684,10011,TXStablePriceDemargined,1695
South Korea,FA Cup,564,10011,TXStablePriceDemargined,44090
South Korea,K League 1,136,10011,TXStablePriceDemargined,2092444
South Korea,K League 2,1110,10011,TXStablePriceDemargined,1714195
South Korea,K3 League,616,10011,TXStablePriceDemargined,841757
South Korea,K4 League,618,10011,TXStablePriceDemargined,199521
South Korea,Play-offs 1/2,1184,10011,TXStablePriceDemargined,58653
South Korea,Play-offs 3/4,10000230,10011,TXStablePriceDemargined,39603
South Korea,WK-League,725,10011,TXStablePriceDemargined,98312
Spain,Autonomicas,1914,10011,TXStablePriceDemargined,23960
Spain,Copa Catalunya,1244,10011,TXStablePriceDemargined,97154
Spain,Copa Catalunya Femenina,1842,10011,TXStablePriceDemargined,6563
Spain,Copa Federacion,720,10011,TXStablePriceDemargined,108666
Spain,Copa de la Reina,1069,10011,TXStablePriceDemargined,242887
Spain,Copa del Rey,138,10011,TXStablePriceDemargined,1068269
Spain,Copa del Rey Juvenil,1234,10011,TXStablePriceDemargined,100789
Spain,Division de Honor Juvenil,1258,10011,TXStablePriceDemargined,1366783
Spain,Primera Division RFEF,98,10011,TXStablePriceDemargined,3205470
Spain,Primera Division Women,287,10011,TXStablePriceDemargined,1100693
Spain,Primera División,7,10011,TXStablePriceDemargined,6218000
Spain,Primera Federacion Femenina,10008287,10011,TXStablePriceDemargined,270136
Spain,Segunda Division RFEF,10003984,10011,TXStablePriceDemargined,5548701
Spain,Segunda División,12,10011,TXStablePriceDemargined,5120337
Spain,Segunda Federacion Femenina,1964,10011,TXStablePriceDemargined,172637
Spain,Super Cup,186,10011,TXStablePriceDemargined,71104
Spain,Supercopa Femenina,1961,10011,TXStablePriceDemargined,13998
Spain,Tercera Division,569,10011,TXStablePriceDemargined,5280620
Spain,Tercera Federacion Femenina,688,10011,TXStablePriceDemargined,14084
St. Kitts and Nevis,Premier Division,528,10011,TXStablePriceDemargined,5722
Suriname,Suriname Major League,469,10011,TXStablePriceDemargined,3682
Sweden,Allsvenskan,28,10011,TXStablePriceDemargined,1818151
Sweden,Damallsvenskan,291,10011,TXStablePriceDemargined,444125
Sweden,Div 2 Play-offs,50566,10011,TXStablePriceDemargined,14365
Sweden,Division 2,502,10011,TXStablePriceDemargined,1540459
Sweden,Elitettan Women,324,10011,TXStablePriceDemargined,104106
Sweden,Ettan,427,10011,TXStablePriceDemargined,1414544
Sweden,Play-offs 1/2,967,10011,TXStablePriceDemargined,19519
Sweden,Play-offs 2/3,968,10011,TXStablePriceDemargined,32352
Sweden,Play-offs 3/4,1856,10011,TXStablePriceDemargined,15864
Sweden,Superettan,37,10011,TXStablePriceDemargined,1401764
Sweden,Svenska Cupen,180,10011,TXStablePriceDemargined,512585
Sweden,Svenska Cupen Women,373,10011,TXStablePriceDemargined,51465
Sweden,U21 League,1064,10011,TXStablePriceDemargined,65388
Sweden,Women's Play-offs 1/2,10008338,10011,TXStablePriceDemargined,9962
Switzerland,1. Liga Classic,554,10011,TXStablePriceDemargined,260505
Switzerland,1. Liga Promotion,1043,10011,TXStablePriceDemargined,359864
Switzerland,2. Liga Interregional,648,10011,TXStablePriceDemargined,1747
Switzerland,Challenge League,99,10011,TXStablePriceDemargined,1155488
Switzerland,Erste Liga Cup,10000385,10011,TXStablePriceDemargined,56
Switzerland,Nationalliga A Women,340,10011,TXStablePriceDemargined,13741
Switzerland,Nationalliga B Women,462,10011,TXStablePriceDemargined,1077
Switzerland,Schweizer Pokal,114,10011,TXStablePriceDemargined,149622
Switzerland,Schweizer Pokal Frauen,673,10011,TXStablePriceDemargined,324
Switzerland,Super League,27,10011,TXStablePriceDemargined,2487759
Switzerland,U19 Elite,10010004,10011,TXStablePriceDemargined,51258
Syria,Premier League,212,10011,TXStablePriceDemargined,1722
Tajikistan,Vysshaya Liga,796,10011,TXStablePriceDemargined,8084
Tanzania,Championship League,10002389,10011,TXStablePriceDemargined,7215
Tanzania,Cup,10001997,10011,TXStablePriceDemargined,634
Tanzania,Ligi kuu Bara,857,10011,TXStablePriceDemargined,178733
Thailand,FA Cup,1151,10011,TXStablePriceDemargined,175777
Thailand,League Cup,1319,10011,TXStablePriceDemargined,208300
Thailand,Thai League 1,519,10011,TXStablePriceDemargined,1638437
Thailand,Thai League 2,782,10011,TXStablePriceDemargined,1409538
Thailand,Thai League 3,1520,10011,TXStablePriceDemargined,64723
Thailand,Thai League 3 Cup,10012410,10011,TXStablePriceDemargined,63326
Thailand,Thai Women's League 1,10000552,10011,TXStablePriceDemargined,5
Thailand,U21 Thai League,10023085,10011,TXStablePriceDemargined,160789
Togo,Championnat National,712,10011,TXStablePriceDemargined,15005
Trinidad And Tobago,TT Premier League,465,10011,TXStablePriceDemargined,71665
Tunisia,Cup,709,10011,TXStablePriceDemargined,93011
Tunisia,Ligue 1,210,10011,TXStablePriceDemargined,863257
Tunisia,Ligue 2,649,10011,TXStablePriceDemargined,175703
Tunisia,Super Cup,10003790,10011,TXStablePriceDemargined,1201
Turkey,1. Lig,97,10011,TXStablePriceDemargined,2378607
Turkey,2. Lig,562,10011,TXStablePriceDemargined,1567840
Turkey,3. Lig,654,10011,TXStablePriceDemargined,998871
Turkey,Cup,172,10011,TXStablePriceDemargined,1230574
Turkey,Kadin 1. Ligi,10008608,10011,TXStablePriceDemargined,22485
Turkey,Kadinlar Ligi,615,10011,TXStablePriceDemargined,180160
Turkey,Super Cup,452,10011,TXStablePriceDemargined,44657
Turkey,Super Lig,19,10011,TXStablePriceDemargined,3868983
Turkey,U19 2. Lig,50691,10011,TXStablePriceDemargined,100040
Turkey,U19 Elit A,1168,10011,TXStablePriceDemargined,701859
USA,MLS,33,10011,TXStablePriceDemargined,4433422
USA,MLS Next Pro,10006701,10011,TXStablePriceDemargined,1455313
USA,NISA Pro Cup,10023126,10011,TXStablePriceDemargined,4
USA,NPSL,1726,10011,TXStablePriceDemargined,2535
USA,NWSL,1129,10011,TXStablePriceDemargined,449605
USA,UPSL,50725,10011,TXStablePriceDemargined,2975
USA,US Open Cup,550,10011,TXStablePriceDemargined,556974
USA,USA College Championship,50314,10011,TXStablePriceDemargined,8
USA,USL Championship,1133,10011,TXStablePriceDemargined,1259987
USA,USL Cup,10015587,10011,TXStablePriceDemargined,199417
USA,USL League One,1859,10011,TXStablePriceDemargined,558759
USA,USL League Two,522,10011,TXStablePriceDemargined,192411
USA,USL Super League Women,10017885,10011,TXStablePriceDemargined,276281
USA,USL W League,10007202,10011,TXStablePriceDemargined,1537
USA,WPSL,1764,10011,TXStablePriceDemargined,4168
Uganda,2nd Division,50124,10011,TXStablePriceDemargined,1006
Uganda,Cup,1681,10011,TXStablePriceDemargined,33306
Uganda,Super 8,50907,10011,TXStablePriceDemargined,3411
Uganda,Super League,50931,10011,TXStablePriceDemargined,512
Uganda,Uganda Premier League,1105,10011,TXStablePriceDemargined,699993
Ukraine,Cup,188,10011,TXStablePriceDemargined,106340
Ukraine,Druha Liga,559,10011,TXStablePriceDemargined,35
Ukraine,Persha Liga,233,10011,TXStablePriceDemargined,224284
Ukraine,Premier League,125,10011,TXStablePriceDemargined,1474848
Ukraine,Premier League Women,939,10011,TXStablePriceDemargined,1
Ukraine,U19 League,1077,10011,TXStablePriceDemargined,42
United Arab Emirates,Arabian Gulf League,344,10011,TXStablePriceDemargined,1554381
United Arab Emirates,Division 1,574,10011,TXStablePriceDemargined,898824
United Arab Emirates,FA Cup,1379,10011,TXStablePriceDemargined,8476
United Arab Emirates,League Cup,678,10011,TXStablePriceDemargined,156238
United Arab Emirates,Presidents Cup,679,10011,TXStablePriceDemargined,128695
United Arab Emirates,Pro League U23,1090,10011,TXStablePriceDemargined,470448
United Arab Emirates,Super Cup,763,10011,TXStablePriceDemargined,8479
United Arab Emirates,Super Cup U21,10027784,10011,TXStablePriceDemargined,1756
United Arab Emirates,U19 Cup,50561,10011,TXStablePriceDemargined,31425
United Arab Emirates,U19 League,1235,10011,TXStablePriceDemargined,125153
United Arab Emirates,U21 Cup,50847,10011,TXStablePriceDemargined,61253
United Arab Emirates,Youth League,1421,10011,TXStablePriceDemargined,459538
Uruguay,Campeonato Femenino,1137,10011,TXStablePriceDemargined,841
Uruguay,Copa Nacional de Selecciones,10008812,10011,TXStablePriceDemargined,33713
Uruguay,Copa Uruguay,10000228,10011,TXStablePriceDemargined,93937
Uruguay,Copa de la Liga,10024292,10011,TXStablePriceDemargined,103747
Uruguay,Primera Division,162,10011,TXStablePriceDemargined,1563874
Uruguay,Primera Division Amateur,1180,10011,TXStablePriceDemargined,13338
Uruguay,Segunda División,532,10011,TXStablePriceDemargined,527430
Uruguay,Super Copa,1660,10011,TXStablePriceDemargined,1948
Uruguay,Uruguay Reserve League,50127,10011,TXStablePriceDemargined,955947
Uzbekistan,Championship Women,50919,10011,TXStablePriceDemargined,3
Uzbekistan,Cup,786,10011,TXStablePriceDemargined,171318
Uzbekistan,Play-offs 1/2,1457,10011,TXStablePriceDemargined,16517
Uzbekistan,Pro League A,614,10011,TXStablePriceDemargined,74951
Uzbekistan,Super Cup,1331,10011,TXStablePriceDemargined,399
Uzbekistan,Super League,494,10011,TXStablePriceDemargined,1108523
Venezuela,Copa Venezuela,650,10011,TXStablePriceDemargined,97387
Venezuela,Primera Division,163,10011,TXStablePriceDemargined,933049
Venezuela,Segunda Division,507,10011,TXStablePriceDemargined,530481
Vietnam,Cup,882,10011,TXStablePriceDemargined,80565
Vietnam,Second Division,1344,10011,TXStablePriceDemargined,94340
Vietnam,Super Cup,1268,10011,TXStablePriceDemargined,2151
Vietnam,U19 Championship,1326,10011,TXStablePriceDemargined,134009
Vietnam,U19 Women's Championship,10000270,10011,TXStablePriceDemargined,44390
Vietnam,U21 Championship,1411,10011,TXStablePriceDemargined,172
Vietnam,V.League 1,234,10011,TXStablePriceDemargined,908157
Vietnam,V.League 2,598,10011,TXStablePriceDemargined,465259
Vietnam,Women's National Cup,1928,10011,TXStablePriceDemargined,45475
Vietnam,Women's National League,1305,10011,TXStablePriceDemargined,85217
Wales,Feeder Leagues,309,10011,TXStablePriceDemargined,567174
Wales,League Cup,260,10011,TXStablePriceDemargined,70778
Wales,Premier League,74,10011,TXStablePriceDemargined,733665
Wales,Welsh Cup,259,10011,TXStablePriceDemargined,26273
Wales,Welsh Premier Women's League,1575,10011,TXStablePriceDemargined,28501
Zambia,Super League,495,10011,TXStablePriceDemargined,98831
Zanzibar,FA Cup,10013712,10011,TXStablePriceDemargined,1
Zanzibar,PBZ Premier League,10002895,10011,TXStablePriceDemargined,27898
Zimbabwe,Premier Soccer League,496,10011,TXStablePriceDemargined,7980
